RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,4/30/15,7/31/15,10/31/15,1/31/16,4/30/16,7/31/16,10/31/16,1/31/17,4/30/17,7/31/17,10/31/17,1/31/18,4/30/18,7/31/18,10/31/18,1/31/19,4/30/19,7/31/19,10/31/19,1/31/20,4/30/20,7/31/20,10/31/20
394647,486,Greeneville,msa,TN,104054.0378,107230.3925,110249.0733,112024.3933,113113.2735,114370.6685,114883.6752,116415.8581,119076.5289,119838.7198,120594.0517,122035.7539,123229.8667,125475.5431,126697.2681,127733.7808,129605.763,137087.8827,138506.7997,140086.0532,142284.3851,145195.7751,146763.435,151589.0467
394655,488,Greenwood,msa,SC,83796.24207,84101.59408,87440.22081,89705.44662,92472.54079,92726.31258,92844.22092,92896.74119,93447.76106,92569.89601,92542.8616,93073.08381,94417.66224,96681.79377,97781.0218,98883.74462,99178.13376,102684.705,105324.0689,107440.3958,109422.3149,111411.5607,113535.4285,118402.5895
394752,490,Klamath Falls,msa,OR,131592.8181,132730.1627,133586.1918,137453.044,141652.2304,144142.5087,143487.1965,145702.5797,147579.2508,150026.9329,150529.3803,153456.3999,157875.6652,163065.9125,165769.1644,169721.5537,172111.7789,175195.0202,176718.0668,179611.5568,183607.0596,187278.6243,190566.2767,198755.1883
394877,491,Morehead City,msa,NC,232324.8599,233238.2256,236108.3804,238871.0559,241243.1907,243688.9047,246895.7127,248802.1281,250820.3841,251782.2046,254896.2263,256690.6669,259186.9698,261770.4303,264891.0276,267434.9974,269506.0392,271719.5152,275010.7846,277715.4763,281863.5627,284888.2346,286651.9999,298471.6096
395027,494,Roanoke Rapids,msa,NC,60533.10885,60345.52182,60633.68469,60689.20496,61959.39231,61198.62964,61432.20406,60860.57372,60271.93657,61015.61652,61224.84753,62825.99218,64069.67387,65406.6045,65829.30217,65963.65626,66936.51355,67837.92497,67966.9471,68207.641,68974.26564,69953.902,70838.51541,76610.61645
394922,501,North Wilkesboro,msa,NC,116707.1795,117844.4523,123988.7742,125764.3475,127864.1742,129239.9975,128288.0863,126387.1854,127570.0847,126114.0612,125895.301,127141.4845,130713.5068,130263.188,128667.8893,129648.4991,132733.9257,140714.4536,145138.6152,146053.2571,148821.9808,151954.769,152822.7331,159832.9697
394825,507,Marinette,msa,WI,94492.82159,95415.40439,96821.43443,98613.8087,99843.42384,101062.3837,101329.5131,99635.26658,99528.8873,99863.72709,101808.0868,104098.5735,105748.1625,106682.5113,107782.4096,109378.2962,109501.1206,110964.5275,111976.0421,114289.0649,118055.0752,118563.6604,119801.8031,126341.8943
394540,511,Dublin,msa,GA,87112.82356,87669.5537,89982.43676,92439.71921,93746.15168,93583.50733,94312.27629,94708.59355,95644.08068,96549.19152,98046.60816,99805.58565,102340.0125,103289.5942,103993.5591,105672.6572,106434.1271,109450.3811,111916.2998,114156.7302,114830.1062,117707.8401,118820.1787,124208.3977
395105,513,Somerset,msa,KY,79617.18558,82227.94802,87967.74731,92888.59656,95974.71093,96872.59054,99219.21276,101854.8927,103678.5129,106175.2411,108498.008,111756.2882,113723.2015,115936.705,120471.9143,124783.4108,129355.7319,132093.8405,135347.9894,141060.5453,147001.9379,152678.8959,159163.7458,167705.4648
394759,519,Laconia,msa,NH,203289.6059,204511.6227,207232.4323,211062.0636,212721.122,212101.561,213663.3282,215022.4016,219714.5137,222782.3933,227279.2053,230970.5888,235118.9915,238973.4905,245000.7824,248992.1435,249903.6224,253883.5855,257693.412,261776.3407,266524.5355,271704.5352,274933.9117,287770.9098
394693,528,Hudson,msa,NY,220722.698,222468.6642,225263.35,228773.0477,228630.197,229030.9097,229752.0629,231642.7122,232857.528,233944.2907,237902.3593,241435.0129,242609.4909,245339.1902,249337.9618,252168.8548,252718.1057,252564.2648,253614.8548,256347.3237,262032.7363,266145.8667,267943.4572,282459.9585
753903,538,Marietta,msa,OH,120301.1852,121910.5162,125230.195,128085.7297,128955.5522,129546.7816,130973.0665,132031.1154,132565.1706,132474.0202,134598.5293,135994.5419,137043.7264,137769.8009,138312.7457,138750.8188,140826.7004,143117.208,143072.7248,143641.1827,147412.9988,149843.0598,151957.1775,157466.2283
394618,541,Fremont,msa,OH,100264.6583,100365.5058,102304.5931,103567.4806,103327.2619,103809.3385,104446.5916,104623.9836,105920.3404,106487.8589,107386.6708,108760.8546,109749.5646,110979.6075,113241.1583,114800.4093,117424.9746,118430.0755,118584.7554,118404.7303,118805.3439,120100.5679,121831.9057,127630.7566
394939,542,Oneonta,msa,NY,125105.5538,125476.8433,127537.6299,129156.6099,129563.3632,129353.6729,130459.4337,131489.4807,133333.7505,133745.224,133760.1864,134961.6136,137094.6503,137060.4891,138722.9826,139500.5602,140416.7301,142685.3786,142854.4883,145394.7714,148053.707,148497.4477,148755.4799,154818.4598
394365,545,Batavia,msa,NY,110010.5689,111456.7673,113064.8661,114386.7674,115075.9043,115696.3118,116323.7559,117852.8512,120063.6899,120930.321,121615.8502,123281.0784,124818.712,125886.8758,127513.3782,129399.3835,129588.5694,131086.0836,132881.2283,135414.3535,137447.6951,139206.5811,143054.2009,149693.5017
394336,546,Ardmore,msa,OK,93277.41288,94868.61863,96311.6393,97206.60303,96025.39052,96963.94753,98447.21824,98982.4317,100340.1361,101270.0058,100954.058,102102.5422,104274.9662,105518.2878,105047.4318,106352.8219,107928.4307,109063.0432,109844.4591,110251.037,114197.3172,117010.327,117955.7929,122179.3289
394444,551,Carson City,msa,NV,195867.2301,200601.2623,209629.5031,219689.9325,229519.6026,238303.4496,245480.144,251579.5828,258773.0354,269056.6622,272412.7925,278917.2473,286874.1868,296059.3289,304141.6417,310086.1107,315687.6669,324169.5179,328288.0178,332468.0942,335466.124,341588.6942,340111.0523,351063.8724
394940,557,Ontario,msa,OR,130428.1053,132700.9057,135088.7222,137586.6758,138989.8473,142165.4296,143916.1737,145913.9228,149337.0722,152083.1738,154837.4398,157631.501,161309.6368,165784.7982,168902.709,174787.4866,180379.7397,185329.5237,190313.2947,195702.3789,202898.273,209843.7762,216349.6389,229750.869
395216,563,Waycross,msa,GA,71747.75642,70531.19446,71747.23328,73593.92602,75086.73788,75327.42852,75141.78454,74350.24072,75420.99548,76710.20609,77524.07073,79084.53818,79907.06028,81610.30241,83046.12733,84401.62278,86101.68052,88029.78234,90304.05539,91585.40132,91806.90958,93168.41672,95416.00206,101098.6957
395157,570,Tiffin,msa,OH,89974.86175,91537.52647,94813.96998,97112.99961,98313.55545,97826.39634,97456.74078,97798.52389,100013.0524,100587.3879,101359.7596,103681.6649,105376.6926,106022.7579,106937.7134,108509.5666,109551.6849,110267.211,110257.2937,110641.3611,112482.6169,114479.5921,115599.2982,121441.8145
394366,571,Batesville,msa,AR,100101.3738,102122.9342,104337.1719,105421.9039,105345.0197,106370.4886,107526.7931,107795.7371,108314.1387,108972.5075,108767.6821,109772.9139,111239.1326,113056.7441,113956.9509,113707.5159,114072.0041,115881.8554,116536.8901,118662.8514,119830.7282,121650.258,124335.7049,127974.7707
394517,574,Danville,msa,KY,102209.2409,103360.7227,104943.327,106998.2385,108263.8419,108843.3191,110285.3127,112396.6994,114766.8315,116634.4834,116894.5626,118272.8197,118731.0367,120707.9162,122956.545,125399.5625,127615.846,129820.7764,130647.6884,131061.174,132941.0994,135750.1432,138385.5004,144059.8476
394634,579,Gloversville,msa,NY,109100.5677,108850.7372,110777.5058,113321.1253,114863.1296,114516.4306,116210.7065,118667.23,122076.4544,123589.9494,124658.9304,126382.0782,126136.0527,126705.5389,127630.4273,129542.2085,129663.0317,130918.0354,131466.6745,132792.6765,136218.8204,138932.7834,139952.6785,145290.9511
394967,583,Payson,msa,AZ,175929.8789,180743.2309,184385.3189,187620.1091,189285.5663,190115.4419,191876.0621,192987.0553,195312.9619,196705.4479,198804.9838,202321.1456,206143.8883,211430.9976,214514.6732,218901.8694,221714.7627,229334.6889,234747.9948,238399.3662,241885.6812,244879.9922,248703.9273,259359.6805
394363,590,Bartlesville,msa,OK,104877.8992,105185.1594,105615.8926,106451.9184,106767.9788,108527.0392,108534.0879,109064.24,107263.1205,107402.7382,107659.5094,109493.3674,112080.5948,113489.2736,111808.287,111039.7423,112583.1268,117095.5797,117878.7687,117049.4049,119250.0342,120575.912,120241.5476,123180.6349
394933,597,Oil City,msa,PA,81760.74843,82549.77694,84976.81526,85692.34069,86154.61587,86144.17204,85933.51505,85539.19459,85350.70006,85467.3247,84810.41129,85812.39461,86207.73429,85705.46583,85979.46593,85941.47232,85608.56187,85987.53235,87198.8617,88984.29871,90481.31154,91976.76747,92560.00686,97613.76431
395091,606,Shelbyville,msa,TN,119612.5725,121468.2714,125702.3984,129029.4977,133774.8072,135889.8477,136851.7565,141583.5295,147707.1513,151599.9451,154628.7995,158876.3592,164339.2107,167588.4034,172130.3401,176551.8786,181538.1152,190037.4546,194222.3238,197521.217,201473.2459,206135.515,207973.8272,210529.1036
394819,621,Malone,msa,NY,100074.5068,101227.3606,103723.6011,105455.8587,105868.8348,104606.8977,104654.0032,104580.3896,106135.1154,106598.3229,107209.5048,109712.1375,111620.4226,111825.874,113357.9475,114984.6433,114788.547,116600.85,116486.461,117880.6766,119207.639,120679.0909,122226.4958,127627.7196
394918,625,Nogales,msa,AZ,122488.6237,125602.9147,129448.263,133109.7341,135287.7715,137444.8054,138330.7118,138352.353,140034.165,142107.4854,142231.9883,144128.7901,146356.6152,150218.5595,151835.0291,153960.6164,156928.325,161916.6858,164137.641,167216.0078,170144.6867,174398.1371,178563.7304,188280.3114
394504,629,Cortland,msa,NY,112735.0907,113122.9302,114677.9913,116688.6888,117507.1882,118571.9075,120448.233,122273.941,123337.0932,122889.7616,123111.09,123685.0743,124802.8582,125760.7134,128804.3061,131073.6991,130739.1067,131249.5929,131349.6457,132290.9161,134340.5707,136422.8188,137696.7304,141756.1925
394887,630,Mount Sterling,msa,KY,97419.88817,99277.84808,101557.5213,103986.9668,107240.2834,109382.0787,110292.4117,110688.9753,109107.1409,106977.6176,108160.4272,111516.6483,114225.2797,115730.8663,114983.7201,115498.6493,117387.1546,121326.8986,122598.6291,123704.7752,126381.3634,129683.7596,131057.6653,136203.5173
394987,635,Plymouth,msa,IN,128294.2963,130112.7119,131631.4357,132586.5886,133852.8333,136431.2607,136266.5639,136619.1381,137465.9614,136540.0948,138918.4777,140828.0228,143253.4397,144458.7922,146790.1238,149420.5149,150165.2104,151230.5027,152814.7842,154882.6145,157162.9798,161044.8915,162651.8861,168167.8076
394883,642,Moultrie,msa,GA,83540.89948,83266.05492,84634.22046,86566.27955,87399.98258,86760.25945,85865.92652,85021.13249,84846.43312,85876.11357,86376.85925,87315.35851,88722.72464,90757.94063,92068.01604,93732.35578,93516.36993,95974.5311,99224.92625,100179.5854,100889.3367,101870.2331,102722.2649,106898.2661
394482,660,Coldwater,msa,MI,115721.0571,114061.8633,115624.0774,119947.1049,123207.5634,122667.8795,123078.8103,123203.3962,124776.4597,126508.2965,128341.6075,129847.9021,132089.4904,134796.7585,138994.4404,140608.1522,142156.1505,150015.0999,154414.9234,150617.0465,152103.0627,151146.055,150909.2597,157057.7645
394842,666,McAlester,msa,OK,85727.3446,85688.52548,86236.13787,87028.31632,87340.44093,88649.61053,88674.07282,88330.86556,85180.71543,85219.46209,85975.29143,86852.87966,89489.87134,90582.34287,91442.05411,91965.07364,92033.94505,92737.59135,94057.07538,95434.55241,100264.8588,103439.3747,103254.5998,106356.5434
395081,674,Sedalia,msa,MO,78871.20871,80811.71864,85049.73205,86039.91168,87251.0929,87764.00594,88341.56958,87805.42221,85975.29165,85535.84189,88353.17021,91565.08891,94819.04775,96019.27302,97244.91489,99496.81226,104805.708,109067.1371,112279.5249,113390.8826,116360.0358,117962.7805,120230.3657,125266.2273
395158,688,Tifton,msa,GA,112595.7942,113080.4256,114432.7496,115321.4098,116143.8465,117085.1396,117588.234,117864.8663,117842.0369,117646.7173,117619.761,118671.0174,120000.1713,122501.2027,124656.1634,125881.7095,127323.0695,129715.5244,132131.2588,133798.9856,135166.706,136434.2053,139481.2448,144524.8633
394354,698,Austin,msa,MN,92822.74819,92841.39704,94647.4396,97316.38916,98490.582,99729.38181,100856.4959,102186.2081,103891.9558,105161.9315,106918.1931,108163.8555,110977.6475,114936.2304,116199.6055,118140.1363,121460.5557,125429.1053,126107.3652,126410.8692,127765.5443,131033.9568,133020.2371,137175.0478
394934,701,Okeechobee,msa,FL,96649.5145,97406.37054,100887.8784,106062.2738,109542.9257,111025.9622,113428.4817,116058.8149,119027.6065,121666.4926,124554.1911,128341.197,132269.6679,137905.2438,141706.9164,146211.8132,149420.1974,153707.3635,156141.3593,158097.1316,161826.0233,164257.1816,165170.2378,171133.0886
394690,702,Houghton,msa,MI,111420.2227,113181.2553,113114.5275,111925.6495,113831.8074,116751.1351,117941.1084,115192.5637,114730.8751,115014.046,117792.432,122135.9118,124783.5751,126042.6763,127251.339,125578.9437,126667.7073,125297.7668,126035.3972,127509.886,126877.6916,131293.7447,130418.2064,130670.6371
394476,704,Clewiston,msa,FL,86612.71434,89246.65518,91694.12703,95514.93249,99702.74094,102605.4418,106148.0536,110173.4173,112801.0164,116862.7399,119765.4454,121924.7319,125915.8667,130356.8198,132872.1984,137364.4772,140268.4151,143598.1676,145681.5075,148708.327,151437.5044,154121.3732,155387.3268,162720.2361
395178,712,Urbana,msa,OH,122533.8951,122907.7419,124385.8721,125836.8475,127162.7256,128699.6682,127770.805,129014.2114,130040.2103,130338.8726,132005.9256,134777.6177,137923.6985,140882.4785,144542.2318,146766.3421,148757.0846,150964.5888,153715.6291,156148.317,158171.8063,160296.6789,164192.1472,170136.7389
394526,716,Defiance,msa,OH,104503.8584,105132.9814,105455.8375,106151.2753,108040.756,109615.8914,110192.1343,111215.7175,112776.9339,112257.8991,112826.5584,114553.2978,116589.9626,118362.5603,120835.1576,122951.6293,123826.0101,125824.3563,126960.0354,127610.5512,128425.4595,130071.5819,131484.4361,136926.8053
395046,718,Safford,msa,AZ,155558.5426,158131.4019,160121.4439,160376.2389,160551.0342,160954.8448,161687.6015,162620.6034,163950.9198,166071.6253,167068.0668,166814.1407,167344.9446,170632.6341,171882.2716,174369.6566,176397.814,182858.3447,187320.2602,192225.9946,198377.8905,203803.3521,207241.1867,214189.0178
394894,734,Murray,msa,KY,55113.62426,55469.42588,56036.87803,56704.39765,56561.54233,55639.38891,57335.15054,59094.95181,60699.78248,61645.75461,63347.92407,66515.59449,68814.42165,72519.1682,75476.79433,78736.43771,79980.13952,79910.83982,78989.24477,77529.9654,84948.95571,92986.97194,98827.02633,105198.6922
394382,736,Bennington,msa,VT,219072.3426,222427.0146,223204.1315,221791.7538,219234.0871,217059.4271,217638.1294,217932.6837,219336.0091,222878.465,225517.4329,229209.4234,231716.7238,233609.048,234009.7925,236347.7879,236785.5101,237706.3396,237088.9843,239042.3421,243709.8796,243244.6517,243849.2629,254246.5218
394992,754,Pontiac,msa,IL,93186.28277,90228.3623,91945.07837,95369.22706,96255.67048,95710.23469,96049.51596,95047.41064,94481.11005,94654.18889,93541.43693,93112.00317,95118.10129,96998.52144,98953.07448,98715.5961,98442.58477,101936.9455,104384.3681,106218.7511,107525.6034,108349.6098,106755.4695,109503.4545
394915,756,Newport,msa,TN,107108.7847,106147.5237,110573.2646,113823.2245,116970.7916,116744.914,117104.7288,119181.5908,123717.5327,124885.7835,127943.1271,132177.6179,134092.9738,134524.9447,133085.8711,133283.7263,134381.6416,144329.9396,148203.8209,150880.1801,155754.1453,160221.1367,161373.8712,163440.4942
394491,780,Columbus,msa,NE,139905.4711,141683.9859,144419.6293,145838.0387,147251.5085,148821.0554,150268.915,151599.2039,153624.107,157440.1147,163330.249,167217.0207,170571.8235,171958.6012,172259.1817,174969.683,177965.8129,181753.6732,184242.2753,186616.3175,189587.7217,189614.3534,191620.6163,199610.9452
394335,782,Arcadia,msa,FL,91428.07211,93907.66093,96288.96378,101085.0987,104727.4198,107922.9798,110179.3336,115674.5682,120356.4462,123659.0818,126139.6729,129260.635,132222.4486,134431.3757,137468.4788,140686.8228,143703.7452,145606.2189,148908.5359,151230.1111,152663.3973,155207.4667,154740.8635,161790.7413
395084,784,Seneca Falls,msa,NY,110920.5308,110128.6396,111492.3597,112316.255,112070.1627,112621.1333,114057.4976,116074.2688,119331.8268,120152.5812,120037.9202,121116.5232,122850.381,123977.4791,125985.4545,127205.8342,126298.6057,128242.8891,129043.4615,130718.6936,131576.5569,133328.2693,134602.7229,139414.7454
753902,789,Malvern,msa,AR,92692.0797,93812.69941,95968.40507,98097.31344,100534.8776,101730.7282,103186.8344,105305.3093,107940.7059,108534.4542,107791.8542,108529.976,109151.02,110403.4721,110355.6793,109340.3191,108865.6939,110099.208,112272.8662,112670.8308,112174.3123,116415.8078,120613.5826,125569.6443
753878,797,Dayton,msa,TN,112618.1297,115749.5795,119711.7469,122592.0572,125126.3913,125946.0815,126752.4338,128107.6173,130330.5734,131273.9491,134465.9643,137034.0681,139582.32,141028.9504,140875.8808,141563.7942,144734.6606,153248.521,158656.5813,162365.5244,166721.5051,169018.8312,170454.2084,172541.0124
753892,798,Jackson,msa,OH,71337.97317,69964.33445,71378.38733,72857.24638,73217.47676,75465.53582,76434.3918,77149.41306,77742.63946,78556.79031,78188.73443,78708.75231,79998.97077,82663.08249,82614.11556,83081.58629,85172.47126,85196.28418,85423.43447,86289.51172,88583.08934,89674.73108,91726.76766,98636.41353
394383,805,Berlin,msa,NH,107834.0643,108080.2664,110515.6034,111962.4846,111870.5184,111208.5075,112695.5054,113585.7336,116187.3196,118504.2729,120211.5313,122760.9466,125515.6975,128041.3038,130316.1018,132853.3747,133973.1944,134387.6914,134754.4957,136921.6208,138628.3923,142812.1811,145401.3632,153269.9194
394855,817,Miami,msa,OK,68441.7277,68851.29228,68766.06952,68284.44463,66775.07251,67224.01072,68360.53034,69315.81067,70075.18835,71744.91572,72691.79568,74620.76086,76701.27704,78608.93564,77619.29167,77466.08577,78386.06715,79734.80816,79489.729,78884.53898,81299.24692,82997.89113,81223.58981,84626.61165
394725,819,Jesup,msa,GA,106639.3173,105736.1223,107924.1588,109614.0701,109011.8731,109093.6446,109615.8207,108771.2326,108719.9834,108877.853,109680.9608,111235.1688,113205.6555,115462.4135,117113.8884,117879.9637,120222.9656,123403.8856,124561.5503,129304.4459,132014.0088,133235.01,136197.0665,143519.0529
395206,825,Washington Court House,msa,OH,109669.1354,110508.7703,112162.6649,113263.232,114814.3567,117064.1974,118158.3587,119958.8086,122190.9954,124087.5609,125242.6843,128808.0543,131586.4561,133676.2739,134524.4604,135345.711,137810.0354,139473.9082,141830.5408,144615.4349,148624.3515,152440.6282,153191.262,160696.0224
395185,828,Van Wert,msa,OH,85428.13206,85423.2048,85820.22282,87358.383,89679.39159,91155.9562,93277.19105,94708.3789,96559.30256,96689.026,97001.16982,97634.36753,97862.27357,99792.68768,102250.5741,105477.4436,107070.8034,108077.0787,107432.4383,107682.114,109029.815,111723.4493,116051.5272,120451.0589
394435,839,Camden,msa,AR,66822.04111,67303.44617,68589.30055,68938.92294,69976.62121,70075.36181,71002.85518,73189.2066,73150.38621,72407.60859,72001.73437,72640.01917,72357.03328,75184.87209,76654.62253,75266.21058,74278.23222,76544.23678,79441.37282,78951.10315,78694.92356,79641.54606,81826.2106,87934.64846
395154,843,Thomaston,msa,GA,64036.86278,63887.09033,65883.92581,67262.01391,69183.31486,68995.76417,68797.2161,69145.0992,69697.96453,68938.97937,69343.04947,70605.13103,74138.81924,77193.95272,76474.87297,77997.1178,80790.8373,84295.82891,87562.9318,90116.66667,92171.7121,95620.4504,96023.18417,102771.428
395159,848,Toccoa,msa,GA,81621.49699,81984.48097,83299.35326,83361.78225,84335.9524,85870.49793,86907.57403,87727.94031,88276.51977,89777.46123,91446.13411,94264.3815,96202.05625,98499.29416,101069.5298,106414.5598,111400.8874,114252.24,115713.5319,118026.6262,120336.4275,124456.4423,127126.862,133737.2647
395214,859,Wauchula,msa,FL,82337.39215,84522.26671,87846.42931,89759.88031,91676.67072,93958.87828,96510.65865,99706.52351,102024.992,101407.0926,101760.8701,105377.1351,108489.3506,111508.6792,114477.4212,117688.6503,117100.1752,118702.3556,122878.5475,125707.5417,127128.3175,129517.0226,130049.9621,136950.0046
395138,868,Summerville,msa,GA,79837.88452,80128.88436,83144.68207,84410.19943,86210.20746,86110.57099,85265.63755,84997.93571,86105.98498,85708.61411,85489.01516,86203.34454,87600.49464,89173.70003,90447.46195,91917.99577,95252.28774,100351.5919,103512.0435,105088.6714,104232.5276,105913.5091,108252.0492,117217.4393
395004,872,Prineville,msa,OR,179531.4073,183648.4545,189785.5342,197569.9913,204265.4021,208888.8159,215973.7956,225421.0192,233703.5851,239855.7821,246503.7859,256128.0338,264014.1739,271984.4118,276582.8875,279950.492,285489.6716,292458.1211,295093.0883,300001.6109,306305.4813,313810.0047,316486.962,330481.7707
394687,875,Hood River,msa,OR,328546.613,335564.0089,338489.6726,345092.5796,353671.1619,359774.8555,367051.1215,373583.0796,384239.327,395304.9201,408509.8508,422500.8534,428932.6707,435970.1288,445820.7455,450822.0526,454129.1371,460293.6631,463057.501,464330.761,468826.4883,479569.6628,483062.9012,501571.376
394601,876,Forrest City,msa,AR,59747.9791,60553.83584,61976.46814,62815.19511,62997.76742,63957.19812,64322.19091,66256.58506,66940.63786,66637.83413,67098.18369,66929.91594,67625.06836,67544.02973,66713.43848,67400.7649,69330.41679,70846.30087,72050.66421,71917.93626,73557.67868,72981.32654,73382.89066,77932.81506
394418,880,Brookings,msa,OR,246211.0057,246429.7452,247138.1493,253351.3457,261610.699,264854.7394,269751.7611,277021.5049,284322.0813,289506.2149,294026.7112,298831.2491,300534.0601,304994.6831,310037.2303,317370.7451,323509.089,326983.1067,330962.9641,335268.0467,341557.324,347106.23,349598.2652,364464.266
394818,883,Magnolia,msa,AR,100660.9294,99252.81945,100201.1849,104237.4234,110010.6765,110435.9814,111390.2027,111919.9386,111089.0211,109909.6553,112782.3662,117198.0556,117869.2093,119983.3187,119764.195,118927.2724,116946.5331,120061.9744,122431.167,121418.974,119651.1041,121450.3152,126332.6834,130744.2009
395130,890,Sterling,msa,CO,123524.6821,125754.1913,127620.4099,129704.331,133399.4738,137072.9314,139228.4162,141193.2027,143327.3645,144600.7439,146694.9106,150665.5945,154906.6198,157550.6911,160492.8673,164074.7863,167165.524,170847.779,173588.7959,175356.3596,178978.9561,182524.0245,184992.5645,192595.0922
394337,896,Arkadelphia,msa,AR,91511.06096,91920.78406,93966.88229,95672.13935,96251.00661,97503.34926,98557.50305,99776.92452,99671.47775,100086.1358,99662.86281,100296.1959,100950.2799,103235.659,103639.4463,102756.6093,103454.6247,105978.877,107641.0396,105948.4945,107057.8366,108584.8853,110343.2077,113869.4951
394498,905,Cordele,msa,GA,73737.36838,72867.5929,75294.65777,77390.81345,78226.73978,77150.99644,76269.69874,76452.84905,77622.71021,78282.04549,78072.58122,78926.94552,79544.62834,81238.87539,81976.1325,81652.80324,83102.54252,84074.70103,85365.01209,86192.66999,86896.49189,88332.63376,90415.08147,94902.8183
753925,910,Vineyard Haven,msa,MA,657183.8926,661055.6595,669245.3361,679150.5008,694078.7814,708483.512,716784.313,719131.4949,726489.5296,739257.3585,760815.7798,782151.4542,789779.4456,798788.5846,819130.7235,835191.1116,847838.7408,861625.7277,866730.4146,870113.5432,879447.9685,894461.3706,894899.376,931994.6676
394594,923,Fitzgerald,msa,GA,58823.38409,58696.53188,59342.89525,59389.45137,59746.4775,60902.6924,61726.62032,61672.02219,60680.0361,60146.60819,60530.43081,61443.88689,63158.56566,63977.43726,64668.21188,66071.22228,68292.64481,68090.49533,68595.98184,68963.87631,68644.60106,70861.39953,71875.91005,76185.4217
753874,937,Craig,msa,CO,154595.4845,156745.3475,157523.9868,157766.5193,156782.7322,158617.6788,159363.6535,159428.9394,160084.1415,162197.1315,162331.7706,162616.2937,166686.946,168473.5908,168135.8532,171348.2306,173939.7722,176327.7221,180376.1069,183369.6501,185411.6514,189711.6471,192423.3117,197951.6708
